,_id,created_at,favorite_count,featch_time,full_text,keyword,lang,quote_count,reply_count,retweet_count,source,tid,tweet_url,user_url
1185,6513cb560408657d8a048dcd,Tue Sep 12 09:23:17 +0000 2023,0,2023-09-27,"沙俄故意減產推高油價? 高盛:明年恐攀至107美元? 白宮處全面恐慌?油價成新武器""拜登""連任之路不妙?｜王志郁 主持｜20230911| Ca... https://t.co/5e41l645W2 via @YouTube",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1701526887070360051,https://twitter.com/wan88super/status/1701526887070360051,https://twitter.com/wan88super
1186,6513cb560408657d8a048dcf,Wed Apr 06 14:03:11 +0000 2022,0,2023-09-27,【每日必看】拜登嘴喊抵制俄油 另一手卻狂買 遭俄官員.俄媒爆料@中天新聞 20220406 https://t.co/j5WA9exzbV via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1511706084142362631,https://twitter.com/wan88super/status/1511706084142362631,https://twitter.com/wan88super
1187,6513cb610408657d8a048dd3,Sat Jun 18 01:18:42 +0000 2022,0,2023-09-27,特朗普的禁止怎么不了了之了？ https://t.co/FYyBPkMeyg,特朗普,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1537968011499274240,https://twitter.com/aatmbg/status/1537968011499274240,https://twitter.com/aatmbg
1188,6513cb610408657d8a048dd5,Sun Jun 26 01:46:39 +0000 2022,3,2023-09-27,"特朗普總統：“我們將追究中國向世界釋放病毒的責任。”（中共病毒🦠）
 https://t.co/EPM55QOlNy",特朗普,zh,0,5,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1540874145805778947,https://twitter.com/aatmbg/status/1540874145805778947,https://twitter.com/aatmbg
1189,6513cb610408657d8a048dd7,Fri Jul 07 17:40:00 +0000 2023,3115,2023-09-27,https://t.co/EHVGy6sp1i is where successful men go to date beautiful women.,特朗普,en,261,1336,173,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",1677371902224916481,https://twitter.com/seeking/status/1677371902224916481,https://twitter.com/seeking
1190,6513cb610408657d8a048dd9,Fri Jun 24 03:49:43 +0000 2022,0,2023-09-27,"美国总统拜登称他""计划与中国国家主席习近平进行对话""。拜登是在回答关于可能取消其前任特朗普对大量中国产品征收的进口税的问题提及与习近平对话的议题。拜登面临着使美国人士气低落的非常高的通货膨胀，也正面临着取消这些惩罚性关税的压力，以平息消费者价格的激增。而这些附加费用于7月6日到期。 https://t.co/OLu7J10ydg",特朗普,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1540180344544153601,https://twitter.com/aatmbg/status/1540180344544153601,https://twitter.com/aatmbg
1191,6513cb610408657d8a048ddb,Sat Mar 19 20:59:01 +0000 2022,0,2023-09-27,2022 年 3 月 19 日 - 美利堅 合眾 國 第 45 任 總統 唐納德· J· 特朗普 的 聲明 期待 今晚 美國 東部 時間 下午 5: 00 在 FLA Live Arena 觀看 美國 自由 之 旅 的 眾多 觀眾！ https://t.co/OAIPOKwV1O,特朗普,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1505287750940913667,https://twitter.com/aatmbg/status/1505287750940913667,https://twitter.com/aatmbg
1192,6513cb610408657d8a048ddd,Thu Apr 14 09:48:24 +0000 2022,0,2023-09-27,"Экс-президент США Дональд Трамп назвал события в Украине геноцидом.

ТРУХА⚡️Украина | Прислать новость

美国前总统唐纳德特朗普称乌克兰事件为种族灭绝。

 TRUHAU乌克兰 | 家企业 发送新闻 https://t.co/hW7F1iII5r",特朗普,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1514541067982540801,https://twitter.com/aatmbg/status/1514541067982540801,https://twitter.com/aatmbg
1193,6513cb610408657d8a048ddf,Mon Feb 28 15:16:58 +0000 2022,0,2023-09-27,"一年一度的保守派政治行動會議於佛羅里達州奧蘭多市舉行，一連四天我們都見到熟悉的臉孔。

今晚的壓軸演講的是總統特朗普，他發表演說時提到俄烏戰事，並表示：「我們應為烏克蘭人祈禱，願上帝保佑他們。」其後又讚揚烏克蘭總統，形容其是個勇敢的人，即使國家被俄羅斯入侵，但他與人民共同奮戰抵。 https://t.co/ioKoOcsMX2",特朗普,zh,0,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1498316302280269834,https://twitter.com/aatmbg/status/1498316302280269834,https://twitter.com/aatmbg
1194,6513cb610408657d8a048de1,Mon Mar 21 05:08:22 +0000 2022,0,2023-09-27,"#總統特朗普 #佛羅里達州 #美國自由之旅
總統特朗普昨日出席在佛羅里達州日出城的集會。他承諾：「我會回來⋯我的好朋友Jack，他會協辦45和47俱樂部

活動由一個全新，名為「美國自由之旅」的組織主辦，旨在加強推動美國自由、團結的核心價值，弘揚美國傳統價值。 https://t.co/IrSpdwTYt7",特朗普,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1505773287585968128,https://twitter.com/aatmbg/status/1505773287585968128,https://twitter.com/aatmbg
1195,6513cb680408657d8a048de3,Tue Sep 12 15:41:41 +0000 2023,1,2023-09-27,"突发：众议院议长麦卡锡（McCarthy）指示众议院对🇺🇸总统拜登展开弹劾调查
#拜登
https://t.co/LR2RQDnG4e",拜登,zh,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1701622116112900485,https://twitter.com/jwxw_net/status/1701622116112900485,https://twitter.com/jwxw_net
1196,6513cb6f0408657d8a048de7,Sat Sep 25 02:27:03 +0000 2021,17,2023-09-27,今日美国报：拜登民调下跌 民主党极可能在2022年期中选举失去参众两院多数优势: 盖洛普民调(Gallup)及非营利机构丕优研究中心(Pew Research… https://t.co/yfMDGiqIUQ #拜登 #民主党 #民调 https://t.co/BDhSbFR0ui,"民主党,拜登",zh,3,5,7,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1441590040761540616,https://twitter.com/aboluowang/status/1441590040761540616,https://twitter.com/aboluowang
1197,6513cb6f0408657d8a048de9,Wed Jul 13 05:11:34 +0000 2022,2,2023-09-27,拜登称民主党人希望自己连任 记者:2/3说没有!(图/视频): 距离美国期中选举剩不到四个月，美国总统拜登（Joe… https://t.co/MkyfH3lGVZ #拜登 #民主党 #美国总统大选 爆料aboluobl@gmail.com https://t.co/dGRrnGuCvO,"民主党,拜登",zh,0,2,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1547086310334009345,https://twitter.com/aboluowang/status/1547086310334009345,https://twitter.com/aboluowang
1198,6513cb6f0408657d8a048deb,Wed Apr 13 15:53:33 +0000 2022,2,2023-09-27,拜登低失业率成就黯然失色 民主党恐败在高通膨(图): 缔造历史性的低失业率，是美国历届领袖梦寐以求的事，但总统拜登也面临梦魇般的高通膨，支持者和反对者都认为这可能导致拜登所属的民主党付出沉重代价。 https://t.co/VGZhXTgxNE #拜登 #民主党 #高通胀 爆料aboluobl@gmail.com https://t.co/TaSdi3Ca77,"民主党,拜登",zh,0,1,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1514270574402367492,https://twitter.com/aboluowang/status/1514270574402367492,https://twitter.com/aboluowang
1199,6513cb6f0408657d8a048ded,Fri Sep 23 02:17:36 +0000 2022,1,2023-09-27,尹锡悦才跟拜登握手，他转身骂美民主党“臭崽子”被拍(视频): 一个现场片段录下尹锡悦一下台就告诉幕僚：“如果那群臭崽子在国会没让它通过，拜登那张该死的脸要往哪摆？”… https://t.co/B4ZcF3M1VA #尹锡悦 #拜登 #民主党 爆料aboluobl@gmail.com https://t.co/FQStfZAK5l,"民主党,拜登",zh,0,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1573134456009142272,https://twitter.com/aboluowang/status/1573134456009142272,https://twitter.com/aboluowang
1200,6513cb6f0408657d8a048def,Thu May 05 22:03:04 +0000 2022,1,2023-09-27,CNN：严重通膨问题下 拜登走上灾难性“不归路” 民主党面临“迫在眉睫的政治灾难”: 国总统拜登（Joe… https://t.co/t653J7Yt8v #拜登 #民主党 #通胀 爆料aboluobl@gmail.com https://t.co/5B9YSACHdD,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1522336101737803776,https://twitter.com/aboluowang/status/1522336101737803776,https://twitter.com/aboluowang
1201,6513cb6f0408657d8a048df1,Tue Apr 25 18:44:05 +0000 2023,5,2023-09-27,拜登竞选连任操盘手是她！出身社运世家 9岁曾被捕(图): 英国广播公司报导，拜登竞选连任的竞选团队总干事是45岁的民主党人罗德里盖兹（Julie Chavez… https://t.co/1NLFKUn3DT #拜登 #操盘手 #竞选连任 https://t.co/SsBuSWmQzA,"民主党,拜登",zh,0,0,2,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1650933714900373510,https://twitter.com/aboluowang/status/1650933714900373510,https://twitter.com/aboluowang
1202,6513cb6f0408657d8a048df3,Thu Apr 28 14:45:03 +0000 2022,5,2023-09-27,拜登拟免学贷 每人逾万美元 甚至完全勾销债务(图): 拜登总统日前与民主党议员举行闭门会议，释出对可能取消就学贷款抱持开放心态的消息；拜登向来避谈这项政治敏感议题，这是他迄今最强烈的指示。 https://t.co/Eq0dTGVohx #拜登 #学贷 #勾销债务 爆料aboluobl@gmail.com https://t.co/NJUvZIo0Mo,"民主党,拜登",zh,1,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1519689155327893504,https://twitter.com/aboluowang/status/1519689155327893504,https://twitter.com/aboluowang
1203,6513cb700408657d8a048df5,Fri Nov 05 17:33:34 +0000 2021,3,2023-09-27,拜登当选后连声谢都没有 大金主：不再捐1毛钱给民主党(图):… https://t.co/lEB08utaCB #拜登 #大金主 #民主党 https://t.co/VACWtN4eQa,"民主党,拜登",zh,0,1,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1456676074113224706,https://twitter.com/aboluowang/status/1456676074113224706,https://twitter.com/aboluowang
1204,6513cb700408657d8a048df7,Mon Oct 18 17:29:06 +0000 2021,1,2023-09-27,CNN：物价涨、货架空荡荡 拜登与民主党面临政治代价(图):… https://t.co/hCvctW4EdK #拜登 #民主党 #物价涨 https://t.co/MkaYpLwsr0,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1450151969457201153,https://twitter.com/aboluowang/status/1450151969457201153,https://twitter.com/aboluowang
1205,6513cb700408657d8a048df9,Fri Apr 28 12:31:35 +0000 2023,1,2023-09-27,打脸拜登 美凶杀案暴增1成 ！“5大谋杀热区”民主党执政(图):… https://t.co/0W2HpbllKh #拜登 #美凶杀案 #民主党 https://t.co/AfYRsH6LCu,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1651927138600361985,https://twitter.com/aboluowang/status/1651927138600361985,https://twitter.com/aboluowang
1206,6513cb700408657d8a048dfb,Mon Mar 28 16:48:05 +0000 2022,1,2023-09-27,2020胜选关键票正在流失 NBC民调：拜登支持率降至新低(图): 国家广播公司新闻网(NBC… https://t.co/MnoDdTvsUH #拜登 #民主党 #选票 爆料aboluobl@gmail.com https://t.co/Y8Gq4NVNhy,"民主党,拜登",zh,0,3,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1508486091950604290,https://twitter.com/aboluowang/status/1508486091950604290,https://twitter.com/aboluowang
1207,6513cb700408657d8a048dfd,Wed Oct 26 01:30:06 +0000 2022,0,2023-09-27,距中期选举两周 拜登支持率滑至40%(图): 一项新的盖洛普（Gallup）民调显示，在距中期选举仅有两周的关键时期，美国总统拜登的支持率滑落至40%，这可能会给民主党候选人带来不利影响。 https://t.co/Ru75A6tkyC #拜登 #中期选举 #支持率 爆料aboluobl@gmail.com https://t.co/ewOOaVxsAC,"民主党,拜登",zh,0,3,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1585081302847721472,https://twitter.com/aboluowang/status/1585081302847721472,https://twitter.com/aboluowang
1208,6513cb700408657d8a048dff,Mon Oct 24 07:22:04 +0000 2022,4,2023-09-27,再战2024他阿姨嫌太老 拜登反击…(图/2视频): 美国总统拜登接受MSNBC节目专访，针对选民认为他太老、不确定能否再战2024的疑虑，他说自己“可能明天就暴毙”，希望选民以活力而非年纪来衡量。 https://t.co/c0Y3CjPMCK #拜登 #美国总统大选 #民主党 爆料aboluobl@gmail.com https://t.co/GdjHNoy4qY,"民主党,拜登",zh,0,2,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1584445100108939264,https://twitter.com/aboluowang/status/1584445100108939264,https://twitter.com/aboluowang
1209,6513cb700408657d8a048e01,Fri Oct 08 18:55:03 +0000 2021,19,2023-09-27,川普卷土重来几率大增 民主党大感焦虑(图): 晚近美国总统拜登（Joe Biden）声势大跌，没有在媒体上露脸的前总统川普（Donald Trump）反而民调越来越高。许多民主党人日益焦虑，一旦川普卷土重来，拜登或副总统贺锦丽（Kamala Harris）... https://t.co/aevs0m0kbs #川普 #民主党 #拜登 https://t.co/t4kdcIZN8j,"民主党,拜登",zh,0,1,7,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1446549719602270212,https://twitter.com/aboluowang/status/1446549719602270212,https://twitter.com/aboluowang
1210,6513cb700408657d8a048e03,Sun Dec 12 21:01:05 +0000 2021,0,2023-09-27,美联储“变脸”背后：民主党施压，担忧高通胀“惩罚”拜登: 当通胀威胁到美国经济和民主党中期选举前景，美联储鸽派就会少很多，巨大的政治压力致使美联储不得不“善变”。 https://t.co/ajHueFS98B #美联储 #通胀 #拜登 https://t.co/n3o4zFcL8D,"民主党,拜登",zh,0,1,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1470136647777882117,https://twitter.com/aboluowang/status/1470136647777882117,https://twitter.com/aboluowang
1211,6513cb740408657d8a048e07,Sat Jul 24 03:37:33 +0000 2021,2,2023-09-27,华为聘请资深民主党说客，此人及其胞弟与拜登政府关系密切(图): 据《华尔街日报》周五报道，据知情人士透露，华为已聘请资深民主党说客托尼·波德斯塔(Tony Podesta)来协助该公司扩大在美国的影响力。波德斯塔的公司在2017年因财务和法律问题而倒闭。 https://t.co/pzSwqWJgqL #华为 #民主党 #说客 https://t.co/is4w9lcADc,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1418777347860295685,https://twitter.com/aboluowang/status/1418777347860295685,https://twitter.com/aboluowang
1212,6513cb740408657d8a048e09,Sat Oct 29 21:03:33 +0000 2022,2,2023-09-27,10月大惊奇！拜登“买票”反被逼(组图):… https://t.co/cg5fYNXpyt #民主党 #期中选举 #共和党 爆料aboluobl@gmail.com https://t.co/iESpNAMqV8,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1586463775502520321,https://twitter.com/aboluowang/status/1586463775502520321,https://twitter.com/aboluowang
1213,6513cb740408657d8a048e0b,Tue Sep 26 15:30:06 +0000 2023,23,2023-09-27,".@SenBillDeMora on calling attention to policy issues and their repercussions: “My job is to kind of call them out to make the public aware … because most people don't pay attention to [the] state government.”

Watch more 👉 https://t.co/E96sy4I4Y9
#AxiosEvents https://t.co/BxcLvsx8jC","民主党,拜登",en,3,6,5,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",1706692631563002367,https://twitter.com/axios/status/1706692631563002367,https://twitter.com/axios
1214,6513cb740408657d8a048e0d,Tue Jun 14 10:58:34 +0000 2022,6,2023-09-27,拜登将角逐2024连任 民主党人忧太老、国家崩溃、选民已身心俱疲(图):… https://t.co/xelKBxGht4 #拜登 #美国总统大选 #民主党 爆料aboluobl@gmail.com https://t.co/ctWsoEP2oB,"民主党,拜登",zh,0,1,2,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1536664387116670976,https://twitter.com/aboluowang/status/1536664387116670976,https://twitter.com/aboluowang
1215,6513cb740408657d8a048e0f,Sun Oct 31 22:03:05 +0000 2021,7,2023-09-27,反川牌降温 拜登牌失灵 民主党担心维州州长选举败选(图):… https://t.co/HSiCjpFI0m #民主党 #维州州长 #拜登 https://t.co/WS5H2PoFu1,"民主党,拜登",zh,0,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1454931962829762572,https://twitter.com/aboluowang/status/1454931962829762572,https://twitter.com/aboluowang
1216,6513cb750408657d8a048e11,Thu Jun 01 00:35:04 +0000 2023,3,2023-09-27,曾控诉拜登性侵 前女助理叛逃俄罗斯(图/视频): 2020 年拜登竞选民主党总统候选人提名时，里德曾出面揭露， 1993… #拜登 #性侵 #女助理  https://t.co/y0AvpHHRyJ https://t.co/2Fvee2JxiP,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1664068006568394753,https://twitter.com/aboluowang/status/1664068006568394753,https://twitter.com/aboluowang
1217,6513cb750408657d8a048e13,Mon Aug 22 14:12:33 +0000 2022,1,2023-09-27,票房毒药？拜登造势之旅 部分民主党选将走避(图):… https://t.co/nUiG0QTuXP #拜登 #民主党 #期中选举 爆料aboluobl@gmail.com https://t.co/YHlZkHcAbB,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1561717969587122176,https://twitter.com/aboluowang/status/1561717969587122176,https://twitter.com/aboluowang
1218,6513cb750408657d8a048e15,Sun Feb 20 21:26:33 +0000 2022,4,2023-09-27,疫情、物价、乌克兰…内政外交3把火 烧出拜登危机(图):… https://t.co/lNZzlSGEoB #拜登 #民主党 #物价 爆料aboluobl@gmail.com https://t.co/FygefrsdWM,"民主党,拜登",zh,0,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1495510209485164545,https://twitter.com/aboluowang/status/1495510209485164545,https://twitter.com/aboluowang
1219,6513cb750408657d8a048e17,Wed Nov 17 18:35:03 +0000 2021,1,2023-09-27,民主党SALT税改只让富人受惠 中产家庭用不到抵扣额(图): 众院预计本周将投票表决拜登总统的“重建美好未来”(Build Back Better… https://t.co/ebBONyLqAr #民主党 #SALT #税改 https://t.co/Mk9EFu4l09,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1461040203372453890,https://twitter.com/aboluowang/status/1461040203372453890,https://twitter.com/aboluowang
1220,6513cb750408657d8a048e19,Tue Jul 19 15:20:04 +0000 2022,2,2023-09-27,CNN：解决通膨攸关政权保卫战 拜登却无计可施(图): 有线电视新闻网(CNN)19日报导，拜登总统施政满意度持续下降，通膨问题能否解决攸关政权是否易手，但拜登却无计可施。 https://t.co/f3w7qLKWcO #拜登 #通胀 #民主党 爆料aboluobl@gmail.com https://t.co/o0VLAPueuR,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1549413771067547648,https://twitter.com/aboluowang/status/1549413771067547648,https://twitter.com/aboluowang
1221,6513cb750408657d8a048e1b,Thu Oct 06 15:09:09 +0000 2022,3,2023-09-27,油价涨、冲击民主党选情…“十月惊奇”变惊吓？(图): 匹克在福斯新闻网的评论撰文，标题以“十月惊奇”描述OPEC+减产，并分析减产如何冲击拜登总统与民主党选情；她指出，拜登过去数月民调似乎跟油价成反比。 https://t.co/ti7XQlRdkE #油价 #拜登 #民主党 爆料aboluobl@gmail.com https://t.co/w5IfR6shXv,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1578039666024280064,https://twitter.com/aboluowang/status/1578039666024280064,https://twitter.com/aboluowang
1222,6513cb750408657d8a048e1d,Mon Nov 08 03:00:35 +0000 2021,3,2023-09-27,还可以再惨吗：拜登只获得38%的肯定 这还是民主党控制的民调！(图)【阿波罗网报导】: 有网友2021年11月8日发推文表示，USA TODAY最新的民意调查显示拜登只获得38%的肯定，59%的问卷人否定了拜登的作为。副总统哈里斯更惨，肯定她的只有28%。 https://t.co/eP0gKxPXhT #拜登 #民调 #民主党 https://t.co/VifUFcpmUi,"民主党,拜登",zh,0,0,2,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1457543543442968585,https://twitter.com/aboluowang/status/1457543543442968585,https://twitter.com/aboluowang
1223,6513cb750408657d8a048e1f,Thu Nov 04 18:29:35 +0000 2021,6,2023-09-27,拜登的噩梦 麦卡锡：明年选举 众院至少60席翻盘(图): 维吉尼亚州府会沦陷、新泽西州州长选举苦战惨胜，拜登总统3日返国面对民主党的政治噩梦，怪罪前总统川普支持者；选举结果警钟乍响，但民主党为“重建美好未来”(Build Back Better… https://t.co/K8RaZzDL3M #拜登 #民主党 #众议院 https://t.co/lRnrQ8sdHa,"民主党,拜登",zh,1,1,3,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1456327782858772488,https://twitter.com/aboluowang/status/1456327782858772488,https://twitter.com/aboluowang
1224,6513cb750408657d8a048e21,Thu Oct 28 15:53:03 +0000 2021,3,2023-09-27,向富豪加税为拜登政策铺路 民主党人意见分歧(图): 法新社报导，美国国会众议院议长裴洛西（Nancy… https://t.co/yLhPDDpvnJ #富豪 #加税 #民主党 https://t.co/doiiUDwMq2,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1453751676158939139,https://twitter.com/aboluowang/status/1453751676158939139,https://twitter.com/aboluowang
1225,6513cb760408657d8a048e23,Fri Aug 26 09:02:34 +0000 2022,1,2023-09-27,批评川普“MAGA让美国再次伟大” 拜登：就像“半法西斯主义”(图): 美国总统拜登25日出席民主党活动时，批评美国前总统川普喊出的“让美国再次伟大”（MAGA）是极端的“半法西斯主义”，更称川普和共和党“已经做出了倒退的选择”。 https://t.co/zeV1KW614E #拜登 #民主党 #川普 爆料aboluobl@gmail.com https://t.co/7yMbm2O6zk,"民主党,拜登",zh,0,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1563089509180653569,https://twitter.com/aboluowang/status/1563089509180653569,https://twitter.com/aboluowang
1226,6513cb760408657d8a048e25,Wed Apr 20 13:13:09 +0000 2022,2,2023-09-27,🔥反习重要武器？朱镕基风潮疯传；大限到！上海清零梦碎，封城后确诊反增；不撑了！俄大亨呼各国给普京面子：结束战争；拜登悄悄告诉奥巴馬他這计划；俄乌战升温对世界局勢是凶兆；美民主党恶梦 LS https://t.co/0iBUdpAQ4T 爆料aboluobl@gmail.com https://t.co/hJP7neJ9E1,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1516766924612378625,https://twitter.com/aboluowang/status/1516766924612378625,https://twitter.com/aboluowang
1227,6513cb760408657d8a048e27,Tue Oct 26 01:24:03 +0000 2021,1,2023-09-27,王山：美国通货膨胀有多严重？: 美国有线电视新闻网(CNN)报导分析，如何让在高通胀中的美国民众生活回归正常，拜登总统面对着比预期更加棘手的挑战，拜登与民主党都将因此付出巨大政治代价。 https://t.co/CbjcM5MhAf #美国通货膨胀 #拜登 #民主党 https://t.co/vcrLbA9hWL,"民主党,拜登",zh,1,0,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1452808209777844231,https://twitter.com/aboluowang/status/1452808209777844231,https://twitter.com/aboluowang
1228,6513cb760408657d8a048e29,Sun Oct 31 01:33:34 +0000 2021,5,2023-09-27,何清涟：白宫班子对华主张各异，“战略清晰”难期: 反正美国左派媒体对拜登的容忍度相当高，基本不会当面追问他们热爱的民主党总统拜登：“2月份您说的‘精准脱钩’啥时成行？”换了川普，媒体早就万炮齐轰，片甲无存。 https://t.co/wkUv9J6n7U #美中关系 #布林肯 #台湾问题 https://t.co/xD1qgYqBLD,"民主党,拜登",zh,0,1,1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1454622543491391489,https://twitter.com/aboluowang/status/1454622543491391489,https://twitter.com/aboluowang
1229,6513cb760408657d8a048e2b,Thu Apr 13 10:47:03 +0000 2023,5,2023-09-27,拜登想连任：仅39%可能选民同意…(图): 美国总统拜登（Joe Biden）10日表态争取连任。拉斯穆森报告（Rasmussen Report）稍早公布最新民调，显示在可能投票的选民中只有39%认为拜登应该在2024年参与竞选。66%期待民主党举办初选... https://t.co/x9ADiyisA8 #拜登 #民主党 #共和党 https://t.co/SO6XObqyNu,"民主党,拜登",zh,0,0,2,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1646465010770804737,https://twitter.com/aboluowang/status/1646465010770804737,https://twitter.com/aboluowang
1230,6513cb7b0408657d8a048e2d,Fri Dec 03 18:55:05 +0000 2021,1,2023-09-27,新疆：拜登政府官员一直在悄悄告诉立法者放慢速度: 华盛顿邮报专栏作家罗金（Josh… https://t.co/F2jqHQN7uH #新疆 #拜登政府 #民主党 https://t.co/FXamjMMvSQ,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1466843447826862083,https://twitter.com/aboluowang/status/1466843447826862083,https://twitter.com/aboluowang
1231,6513cb7b0408657d8a048e2f,Mon Feb 27 18:29:35 +0000 2023,0,2023-09-27,打脸拜登政府！共和党提出议案，寻求禁止美联储发行数字美元: 美国民主党政府向来大力支持数字美元，但众议院共和党党鞭提出一项法律议案，寻求禁止美联储发行数字美元，称存在着“发展出一种危险监控工具”来监视美国人金融交易的风险。 https://t.co/myl3Ko9CX1 #数字美元 #共和党 #数字货币 https://t.co/kBEH2dmFTZ,"民主党,拜登",zh,0,0,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1630273959240568833,https://twitter.com/aboluowang/status/1630273959240568833,https://twitter.com/aboluowang
1232,6513cb7b0408657d8a048e31,Sat Oct 22 00:17:05 +0000 2022,0,2023-09-27,民主党期中选举告急 拜登急赴这里造势(图): 美国总统拜登今天前往宾州为费特曼（John Fetterman）造势，大赞美国基础建设和制造业的重生。费特曼的选情受到密切关注，因为那可能会是民主党避免在期中选举惨败的关键。 https://t.co/gJp9Ki9cPZ #民主党 #期中选举 #拜登 爆料aboluobl@gmail.com https://t.co/2ymdqev29g,"民主党,拜登",zh,0,1,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1583613374314995712,https://twitter.com/aboluowang/status/1583613374314995712,https://twitter.com/aboluowang
1233,6513cb7b0408657d8a048e33,Thu Sep 01 07:55:09 +0000 2022,1,2023-09-27,美保守派正准备弹劾拜登？美媒预期：11月期中选举民主党将大败(图): 美国期中选举将于11月6日登场。路透社预期，民主党届时将失去对众议院，乃至参议院的控制权。报道称，即使共和党只掌控众议院，也能够让总统拜登（Joe… https://t.co/QF1Xqo0Iyq #拜登 #中期选举 #民主党 爆料aboluobl@gmail.com https://t.co/nBP1mVOSnv,"民主党,拜登",zh,0,1,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1565246872633360385,https://twitter.com/aboluowang/status/1565246872633360385,https://twitter.com/aboluowang
